b_TQ,b_LQ,state,Tstar,Mprime
1.00558659,0.22346369,1,8.9640230691e-01,-6.9640189754e-01
1.03351955,0.22346369,1,8.8993076592e-01,-6.9560520399e-01
1.06145251,0.22346369,1,8.8363003452e-01,-6.9475882089e-01
1.08938547,0.22346369,1,8.7749192728e-01,-6.9386756903e-01
1.11731844,0.22346369,1,8.7150882661e-01,-6.9293581846e-01
1.14525140,0.22346369,1,8.6567363152e-01,-6.9196753668e-01
1.17318436,0.22346369,1,8.5997971213e-01,-6.9096633088e-01
1.20111732,0.22346369,1,8.5442086903e-01,-6.8993548506e-01
1.22905028,0.22346369,1,8.4899129690e-01,-6.8887799281e-01
1.25698324,0.22346369,1,8.4368555199e-01,-6.8779658621e-01
1.28491620,0.22346369,1,8.3849852273e-01,-6.8669376144e-01
1.31284916,0.22346369,1,8.3342540341e-01,-6.8557180156e-01
1.34078212,0.22346369,1,8.2846167032e-01,-6.8443279672e-01
1.36871508,0.22346369,1,8.2360306022e-01,-6.8327866220e-01
1.39664804,0.22346369,1,8.1884555077e-01,-6.8211115453e-01
1.42458101,0.22346369,1,8.1418534282e-01,-6.8093188593e-01
1.45251397,0.22346369,1,8.0961884426e-01,-6.7974233720e-01
1.48044693,0.22346369,1,8.0514265529e-01,-6.7854386937e-01
1.50837989,0.22346369,1,8.0075355506e-01,-6.7733773412e-01
1.53631285,0.22346369,1,7.9644848929e-01,-6.7612508325e-01
1.56424581,0.22346369,1,7.9222455911e-01,-6.7490697712e-01
1.59217877,0.22346369,1,7.8807901071e-01,-6.7368439236e-01
1.62011173,0.22346369,1,7.8400922589e-01,-6.7245822885e-01
1.64804469,0.22346369,1,7.8001271330e-01,-6.7122931599e-01
1.67597765,0.22346369,1,7.7608710047e-01,-6.6999841843e-01
1.70391061,0.22346369,1,7.7223012636e-01,-6.6876624132e-01
1.73184358,0.22346369,1,7.6843963456e-01,-6.6753343498e-01
1.75977654,0.22346369,1,7.6471356694e-01,-6.6630059926e-01
1.78770950,0.22346369,1,7.6104995783e-01,-6.6506828747e-01
1.81564246,0.22346369,1,7.5744692855e-01,-6.6383700998e-01
1.84357542,0.22346369,1,7.5390268243e-01,-6.6260723748e-01
1.87150838,0.22346369,1,7.5041550009e-01,-6.6137940405e-01
1.89944134,0.22346369,1,7.4698373513e-01,-6.6015390984e-01
1.92737430,0.22346369,1,7.4360581004e-01,-6.5893112368e-01
1.95530726,0.22346369,1,7.4028021249e-01,-6.5771138535e-01
1.98324022,0.22346369,1,7.3700549176e-01,-6.5649500772e-01
2.01117318,0.22346369,1,7.3378025546e-01,-6.5528227875e-01
2.03910615,0.22346369,1,7.3060316649e-01,-6.5407346325e-01
2.06703911,0.22346369,1,7.2747294018e-01,-6.5286880458e-01
2.09497207,0.22346369,1,7.2438834155e-01,-6.5166852616e-01
2.12290503,0.22346369,1,7.2134818283e-01,-6.5047283291e-01
2.15083799,0.22346369,1,7.1835132110e-01,-6.4928191256e-01
2.17877095,0.22346369,1,7.1539665608e-01,-6.4809593682e-01
2.20670391,0.22346369,1,7.1248312803e-01,-6.4691506256e-01
2.23463687,0.22346369,1,7.0960971579e-01,-6.4573943279e-01
2.26256983,0.22346369,1,7.0677543500e-01,-6.4456917766e-01
2.29050279,0.22346369,1,7.0397933627e-01,-6.4340441533e-01
2.31843575,0.22346369,1,7.0122050364e-01,-6.4224525278e-01
2.34636872,0.22346369,1,6.9849805300e-01,-6.4109178662e-01
2.37430168,0.22346369,1,6.9581113065e-01,-6.3994410375e-01
2.40223464,0.22346369,1,6.9315891192e-01,-6.3880228207e-01
2.43016760,0.22346369,1,6.9054059989e-01,-6.3766639103e-01
2.45810056,0.22346369,1,6.8795542417e-01,-6.3653649227e-01
2.48603352,0.22346369,1,6.8540263973e-01,-6.3541264011e-01
2.51396648,0.22346369,1,6.8288152583e-01,-6.3429488205e-01
2.54189944,0.22346369,1,6.8039138495e-01,-6.3318325922e-01
2.56983240,0.22346369,1,6.7793154184e-01,-6.3207780686e-01
2.59776536,0.22346369,1,6.7550134258e-01,-6.3097855465e-01
2.62569832,0.22346369,1,6.7310015370e-01,-6.2988552714e-01
2.65363128,0.22346369,1,6.7072736133e-01,-6.2879874406e-01
2.68156425,0.22346369,1,6.6838237042e-01,-6.2771822067e-01
2.70949721,0.22346369,1,6.6606460399e-01,-6.2664396805e-01
2.73743017,0.22346369,1,6.6377350239e-01,-6.2557599340e-01
2.76536313,0.22346369,1,6.6150852264e-01,-6.2451430027e-01
2.79329609,0.22346369,1,6.5926913776e-01,-6.2345888886e-01
2.82122905,0.22346369,1,6.5705483617e-01,-6.2240975621e-01
2.84916201,0.22346369,1,6.5486512109e-01,-6.2136689643e-01
2.87709497,0.22346369,1,6.5269951000e-01,-6.2033030092e-01
2.90502793,0.22346369,1,6.5055753406e-01,-6.1929995852e-01
2.93296089,0.22346369,1,6.4843873765e-01,-6.1827585572e-01
2.96089385,0.22346369,1,6.4634267785e-01,-6.1725797684e-01
2.98882682,0.22346369,1,6.4426892400e-01,-6.1624630415e-01
3.01675978,0.22346369,1,6.4221705723e-01,-6.1524081802e-01
3.04469274,0.22346369,1,6.4018667006e-01,-6.1424149708e-01
3.07262570,0.22346369,1,6.3817736598e-01,-6.1324831836e-01
3.10055866,0.22346369,1,6.3618875908e-01,-6.1226125735e-01
3.12849162,0.22346369,1,6.3422047365e-01,-6.1128028818e-01
3.15642458,0.22346369,1,6.3227214385e-01,-6.1030538369e-01
3.18435754,0.22346369,1,6.3034341337e-01,-6.0933651553e-01
3.21229050,0.22346369,1,6.2843393510e-01,-6.0837365426e-01
3.24022346,0.22346369,1,6.2654337082e-01,-6.0741676946e-01
3.26815642,0.22346369,1,6.2467139089e-01,-6.0646582977e-01
3.29608939,0.22346369,1,6.2281767399e-01,-6.0552080299e-01
3.32402235,0.22346369,1,6.2098190681e-01,-6.0458165617e-01
3.35195531,0.22346369,1,6.1916378383e-01,-6.0364835563e-01
3.37988827,0.22346369,1,6.1736300704e-01,-6.0272086706e-01
3.40782123,0.22346369,1,6.1557928569e-01,-6.0179915560e-01
3.43575419,0.22346369,1,6.1381233609e-01,-6.0088318583e-01
3.46368715,0.22346369,1,6.1206188137e-01,-5.9997292188e-01
3.49162011,0.22346369,1,6.1032765124e-01,-5.9906832746e-01
3.51955307,0.22346369,1,6.0860938182e-01,-5.9816936592e-01
3.54748603,0.22346369,1,6.0690681544e-01,-5.9727600025e-01
3.57541899,0.22346369,1,6.0521970043e-01,-5.9638819318e-01
3.60335196,0.22346369,1,6.0354779093e-01,-5.9550590717e-01
3.63128492,0.22346369,1,6.0189084676e-01,-5.9462910449e-01
3.65921788,0.22346369,1,6.0024863318e-01,-5.9375774722e-01
3.68715084,0.22346369,1,5.9862092080e-01,-5.9289179727e-01
3.71508380,0.22346369,1,5.9700748536e-01,-5.9203121647e-01
3.74301676,0.22346369,1,5.9540810763e-01,-5.9117596654e-01
3.77094972,0.22346369,1,5.9382257322e-01,-5.9032600914e-01
3.79888268,0.22346369,1,5.9225067246e-01,-5.8948130588e-01
3.82681564,0.22346369,1,5.9069220028e-01,-5.8864181836e-01
3.85474860,0.22346369,1,5.8914695604e-01,-5.8780750820e-01
3.88268156,0.22346369,1,5.8761474343e-01,-5.8697833702e-01
3.91061453,0.22346369,1,5.8609537035e-01,-5.8615426650e-01
3.93854749,0.22346369,1,5.8458864878e-01,-5.8533525838e-01
3.96648045,0.22346369,1,5.8309439467e-01,-5.8452127446e-01
3.99441341,0.22346369,1,5.8161242783e-01,-5.8371227667e-01
4.02234637,0.22346369,1,5.8014257183e-01,-5.8290822700e-01
4.05027933,0.22346369,1,5.7868465389e-01,-5.8210908761e-01
4.07821229,0.22346369,1,5.7723850478e-01,-5.8131482075e-01
4.10614525,0.22346369,1,5.7580395873e-01,-5.8052538883e-01
4.13407821,0.22346369,1,5.7438085335e-01,-5.7974075443e-01
4.16201117,0.22346369,1,5.7296902950e-01,-5.7896088029e-01
4.18994413,0.22346369,1,5.7156833126e-01,-5.7818572930e-01
4.21787709,0.22346369,1,5.7017860578e-01,-5.7741526455e-01
4.24581006,0.22346369,1,5.6879970326e-01,-5.7664944934e-01
4.27374302,0.22346369,1,5.6743147685e-01,-5.7588824714e-01
4.30167598,0.22346369,1,5.6607378255e-01,-5.7513162163e-01
4.32960894,0.22346369,1,5.6472647918e-01,-5.7437953672e-01
4.35754190,0.22346369,1,5.6338942827e-01,-5.7363195651e-01
4.38547486,0.22346369,1,5.6206249400e-01,-5.7288884535e-01
4.41340782,0.22346369,1,5.6074554317e-01,-5.7215016779e-01
4.44134078,0.22346369,1,5.5943844508e-01,-5.7141588863e-01
4.46927374,0.22346369,1,5.5814107151e-01,-5.7068597291e-01
4.49720670,0.22346369,1,5.5685329663e-01,-5.6996038588e-01
4.52513966,0.22346369,1,5.5557499695e-01,-5.6923909307e-01
4.55307263,0.22346369,1,5.5430605128e-01,-5.6852206023e-01
4.58100559,0.22346369,1,5.5304634066e-01,-5.6780925336e-01
4.60893855,0.22346369,1,5.5179574830e-01,-5.6710063872e-01
4.63687151,0.22346369,1,5.5055415953e-01,-5.6639618281e-01
4.66480447,0.22346369,1,5.4932146177e-01,-5.6569585240e-01
4.69273743,0.22346369,1,5.4809754446e-01,-5.6499961450e-01
4.72067039,0.22346369,1,5.4688229902e-01,-5.6430743639e-01
4.74860335,0.22346369,1,5.4567561878e-01,-5.6361928559e-01
4.77653631,0.22346369,1,5.4447739899e-01,-5.6293512989e-01
4.80446927,0.22346369,1,5.4328753671e-01,-5.6225493734e-01
4.83240223,0.22346369,1,5.4210593083e-01,-5.6157867625e-01
4.86033520,0.22346369,1,5.4093248199e-01,-5.6090631519e-01
4.88826816,0.22346369,1,5.3976709254e-01,-5.6023782297e-01
4.91620112,0.22346369,1,5.3860966651e-01,-5.5957316870e-01
4.94413408,0.22346369,1,5.3746010958e-01,-5.5891232171e-01
4.97206704,0.22346369,1,5.3631832904e-01,-5.5825525161e-01
5.00000000,0.22346369,1,5.3518423374e-01,-5.5760192826e-01
0.00000000,0.33519553,1,1.5291873987e+00,-3.9291822499e-01
0.02793296,0.33519553,1,1.4655028567e+00,-4.5947047801e-01
0.05586592,0.33519553,1,1.4138424488e+00,-5.0765220265e-01
0.08379888,0.33519553,1,1.3703610188e+00,-5.4415500960e-01
0.11173184,0.33519553,1,1.3328218024e+00,-5.7267914875e-01
0.13966480,0.33519553,1,1.2998030610e+00,-5.9547085968e-01
0.16759777,0.33519553,1,1.2703424946e+00,-6.1398716274e-01
0.19553073,0.33519553,1,1.2437573824e+00,-6.2922133122e-01
0.22346369,0.33519553,1,1.2195452685e+00,-6.4187726725e-01
0.25139665,0.33519553,1,1.1973253273e+00,-6.5246958046e-01
0.27932961,0.33519553,1,1.1768018674e+00,-6.6138423889e-01
0.30726257,0.33519553,1,1.1577406163e+00,-6.6891698789e-01
0.33519553,0.33519553,1,1.1399527535e+00,-6.7529859642e-01
0.36312849,0.33519553,1,1.1232838306e+00,-6.8071196939e-01
0.39106145,0.33519553,1,1.1076058836e+00,-6.8530405861e-01
0.41899441,0.33519553,1,1.0928116913e+00,-6.8919434603e-01
0.44692737,0.33519553,1,1.0788105126e+00,-6.9248100843e-01
0.47486034,0.33519553,1,1.0655248684e+00,-6.9524547751e-01
0.50279330,0.33519553,1,1.0528880735e+00,-6.9755586673e-01
0.53072626,0.33519553,1,1.0408423187e+00,-6.9946958309e-01
0.55865922,0.33519553,1,1.0293371611e+00,-7.0103534333e-01
0.58659218,0.33519553,1,1.0183283227e+00,-7.0229474836e-01
0.61452514,0.33519553,1,1.0077767253e+00,-7.0328352567e-01
0.64245810,0.33519553,1,9.9764770639e-01,-7.0403251922e-01
0.67039106,0.33519553,1,9.8791037845e-01,-7.0456848508e-01
0.69832402,0.33519553,1,9.7853710011e-01,-7.0491473613e-01
0.72625698,0.33519553,1,9.6950303694e-01,-7.0509166837e-01
0.75418994,0.33519553,1,9.6078579410e-01,-7.0511719365e-01
0.78212291,0.33519553,1,9.5236510729e-01,-7.0500709762e-01
0.81005587,0.33519553,1,9.4422258110e-01,-7.0477533773e-01
0.83798883,0.33519553,1,9.3634146633e-01,-7.0443429263e-01
0.86592179,0.33519553,1,9.2870646959e-01,-7.0399497208e-01
0.89385475,0.33519553,1,9.2130358957e-01,-7.0346719435e-01
0.92178771,0.33519553,1,9.1411997578e-01,-7.0285973704e-01
0.94972067,0.33519553,1,9.0714380600e-01,-7.0218046569e-01
0.97765363,0.33519553,1,9.0036417969e-01,-7.0143644396e-01
1.00558659,0.33519553,1,8.9377102482e-01,-7.0063402841e-01
1.03351955,0.33519553,1,8.8735501616e-01,-6.9977895033e-01
1.06145251,0.33519553,1,8.8110750344e-01,-6.9887638658e-01
1.08938547,0.33519553,1,8.7502044793e-01,-6.9793102122e-01
1.11731844,0.33519553,1,8.6908636625e-01,-6.9694709915e-01
1.14525140,0.33519553,1,8.6329828053e-01,-6.9592847307e-01
1.17318436,0.33519553,1,8.5764967405e-01,-6.9487864467e-01
1.20111732,0.33519553,1,8.5213445156e-01,-6.9380080083e-01
1.22905028,0.33519553,1,8.4674690387e-01,-6.9269784547e-01
1.25698324,0.33519553,1,8.4148167599e-01,-6.9157242784e-01
1.28491620,0.33519553,1,8.3633373855e-01,-6.9042696739e-01
1.31284916,0.33519553,1,8.3129836202e-01,-6.8926367603e-01
1.34078212,0.33519553,1,8.2637109342e-01,-6.8808457782e-01
1.36871508,0.33519553,1,8.2154773527e-01,-6.8689152654e-01
1.39664804,0.33519553,1,8.1682432645e-01,-6.8568622144e-01
1.42458101,0.33519553,1,8.1219712491e-01,-6.8447022127e-01
1.45251397,0.33519553,1,8.0766259182e-01,-6.8324495689e-01
1.48044693,0.33519553,1,8.0321737722e-01,-6.8201174261e-01
1.50837989,0.33519553,1,7.9885830684e-01,-6.8077178637e-01
1.53631285,0.33519553,1,7.9458237011e-01,-6.7952619891e-01
1.56424581,0.33519553,1,7.9038670911e-01,-6.7827600207e-01
1.59217877,0.33519553,1,7.8626860852e-01,-6.7702213627e-01
1.62011173,0.33519553,1,7.8222548629e-01,-6.7576546732e-01
1.64804469,0.33519553,1,7.7825488509e-01,-6.7450679251e-01
1.67597765,0.33519553,1,7.7435446452e-01,-6.7324684626e-01
1.70391061,0.33519553,1,7.7052199374e-01,-6.7198630514e-01
1.73184358,0.33519553,1,7.6675534485e-01,-6.7072579249e-01
1.75977654,0.33519553,1,7.6305248667e-01,-6.6946588267e-01
1.78770950,0.33519553,1,7.5941147896e-01,-6.6820710484e-01
1.81564246,0.33519553,1,7.5583046715e-01,-6.6694994650e-01
1.84357542,0.33519553,1,7.5230767735e-01,-6.6569485669e-01
1.87150838,0.33519553,1,7.4884141180e-01,-6.6444224890e-01
1.89944134,0.33519553,1,7.4543004459e-01,-6.6319250378e-01
1.92737430,0.33519553,1,7.4207201768e-01,-6.6194597160e-01
1.95530726,0.33519553,1,7.3876583717e-01,-6.6070297450e-01
1.98324022,0.33519553,1,7.3551006991e-01,-6.5946380859e-01
2.01117318,0.33519553,1,7.3230334021e-01,-6.5822874582e-01
2.03910615,0.33519553,1,7.2914432687e-01,-6.5699803579e-01
2.06703911,0.33519553,1,7.2603176033e-01,-6.5577190733e-01
2.09497207,0.33519553,1,7.2296442003e-01,-6.5455057001e-01
2.12290503,0.33519553,1,7.1994113195e-01,-6.5333421555e-01
2.15083799,0.33519553,1,7.1696076630e-01,-6.5212301901e-01
2.17877095,0.33519553,1,7.1402223529e-01,-6.5091714005e-01
2.20670391,0.33519553,1,7.1112449116e-01,-6.4971672399e-01
2.23463687,0.33519553,1,7.0826652417e-01,-6.4852190278e-01
2.26256983,0.33519553,1,7.0544736089e-01,-6.4733279600e-01
2.29050279,0.33519553,1,7.0266606239e-01,-6.4614951167e-01
2.31843575,0.33519553,1,6.9992172271e-01,-6.4497214706e-01
2.34636872,0.33519553,1,6.9721346733e-01,-6.4380078947e-01
2.37430168,0.33519553,1,6.9454045173e-01,-6.4263551685e-01
2.40223464,0.33519553,1,6.9190186005e-01,-6.4147639853e-01
2.43016760,0.33519553,1,6.8929690381e-01,-6.4032349573e-01
2.45810056,0.33519553,1,6.8672482071e-01,-6.3917686216e-01
2.48603352,0.33519553,1,6.8418487351e-01,-6.3803654454e-01
2.51396648,0.33519553,1,6.8167634893e-01,-6.3690258305e-01
2.54189944,0.33519553,1,6.7919855664e-01,-6.3577501180e-01
2.56983240,0.33519553,1,6.7675082827e-01,-6.3465385923e-01
2.59776536,0.33519553,1,6.7433251655e-01,-6.3353914852e-01
2.62569832,0.33519553,1,6.7194299437e-01,-6.3243089792e-01
2.65363128,0.33519553,1,6.6958165402e-01,-6.3132912112e-01
2.68156425,0.33519553,1,6.6724790635e-01,-6.3023382753e-01
2.70949721,0.33519553,1,6.6494118008e-01,-6.2914502262e-01
2.73743017,0.33519553,1,6.6266092103e-01,-6.2806270813e-01
2.76536313,0.33519553,1,6.6040659153e-01,-6.2698688240e-01
2.79329609,0.33519553,1,6.5817766968e-01,-6.2591754056e-01
2.82122905,0.33519553,1,6.5597364882e-01,-6.2485467477e-01
2.84916201,0.33519553,1,6.5379403692e-01,-6.2379827440e-01
2.87709497,0.33519553,1,6.5163835602e-01,-6.2274832630e-01
2.90502793,0.33519553,1,6.4950614173e-01,-6.2170481490e-01
2.93296089,0.33519553,1,6.4739694267e-01,-6.2066772243e-01
2.96089385,0.33519553,1,6.4531032006e-01,-6.1963702907e-01
2.98882682,0.33519553,1,6.4324584722e-01,-6.1861271310e-01
3.01675978,0.33519553,1,6.4120310913e-01,-6.1759475104e-01
3.04469274,0.33519553,1,6.3918170204e-01,-6.1658311777e-01
3.07262570,0.33519553,1,6.3718123304e-01,-6.1557778668e-01
3.10055866,0.33519553,1,6.3520131970e-01,-6.1457872976e-01
3.12849162,0.33519553,1,6.3324158970e-01,-6.1358591774e-01
3.15642458,0.33519553,1,6.3130168045e-01,-6.1259932015e-01
3.18435754,0.33519553,1,6.2938123883e-01,-6.1161890545e-01
3.21229050,0.33519553,1,6.2747992076e-01,-6.1064464110e-01
3.24022346,0.33519553,1,6.2559739101e-01,-6.0967649365e-01
3.26815642,0.33519553,1,6.2373332280e-01,-6.0871442884e-01
3.29608939,0.33519553,1,6.2188739762e-01,-6.0775841162e-01
3.32402235,0.33519553,1,6.2005930485e-01,-6.0680840629e-01
3.35195531,0.33519553,1,6.1824874160e-01,-6.0586437649e-01
3.37988827,0.33519553,1,6.1645541239e-01,-6.0492628533e-01
3.40782123,0.33519553,1,6.1467902896e-01,-6.0399409540e-01
3.43575419,0.33519553,1,6.1291931001e-01,-6.0306776884e-01
3.46368715,0.33519553,1,6.1117598098e-01,-6.0214726740e-01
3.49162011,0.33519553,1,6.0944877385e-01,-6.0123255247e-01
3.51955307,0.33519553,1,6.0773742695e-01,-6.0032358512e-01
3.54748603,0.33519553,1,6.0604168471e-01,-5.9942032618e-01
3.57541899,0.33519553,1,6.0436129755e-01,-5.9852273622e-01
3.60335196,0.33519553,1,6.0269602162e-01,-5.9763077564e-01
3.63128492,0.33519553,1,6.0104561868e-01,-5.9674440468e-01
3.65921788,0.33519553,1,5.9940985593e-01,-5.9586358343e-01
3.68715084,0.33519553,1,5.9778850579e-01,-5.9498827193e-01
3.71508380,0.33519553,1,5.9618134583e-01,-5.9411843010e-01
3.74301676,0.33519553,1,5.9458815855e-01,-5.9325401785e-01
3.77094972,0.33519553,1,5.9300873127e-01,-5.9239499506e-01
3.79888268,0.33519553,1,5.9144285598e-01,-5.9154132164e-01
3.82681564,0.33519553,1,5.8989032922e-01,-5.9069295748e-01
3.85474860,0.33519553,1,5.8835095192e-01,-5.8984986257e-01
3.88268156,0.33519553,1,5.8682452930e-01,-5.8901199691e-01
3.91061453,0.33519553,1,5.8531087076e-01,-5.8817932064e-01
3.93854749,0.33519553,1,5.8380978972e-01,-5.8735179396e-01
3.96648045,0.33519553,1,5.8232110355e-01,-5.8652937721e-01
3.99441341,0.33519553,1,5.8084463343e-01,-5.8571203082e-01
4.02234637,0.33519553,1,5.7938020429e-01,-5.8489971541e-01
4.05027933,0.33519553,1,5.7792764465e-01,-5.8409239173e-01
4.07821229,0.33519553,1,5.7648678655e-01,-5.8329002069e-01
4.10614525,0.33519553,1,5.7505746549e-01,-5.8249256340e-01
4.13407821,0.33519553,1,5.7363952026e-01,-5.8169998112e-01
4.16201117,0.33519553,1,5.7223279293e-01,-5.8091223533e-01
4.18994413,0.33519553,1,5.7083712872e-01,-5.8012928772e-01
4.21787709,0.33519553,1,5.6945237593e-01,-5.7935110018e-01
4.24581006,0.33519553,1,5.6807838584e-01,-5.7857763480e-01
4.27374302,0.33519553,1,5.6671501268e-01,-5.7780885394e-01
4.30167598,0.33519553,1,5.6536211350e-01,-5.7704472014e-01
4.32960894,0.33519553,1,5.6401954814e-01,-5.7628519621e-01
4.35754190,0.33519553,1,5.6268717913e-01,-5.7553024519e-01
4.38547486,0.33519553,1,5.6136487165e-01,-5.7477983037e-01
4.41340782,0.33519553,1,5.6005249342e-01,-5.7403391529e-01
4.44134078,0.33519553,1,5.5874991470e-01,-5.7329246374e-01
4.46927374,0.33519553,1,5.5745700816e-01,-5.7255543976e-01
4.49720670,0.33519553,1,5.5617364886e-01,-5.7182280767e-01
4.52513966,0.33519553,1,5.5489971420e-01,-5.7109453203e-01
4.55307263,0.33519553,1,5.5363508383e-01,-5.7037057768e-01
4.58100559,0.33519553,1,5.5237963961e-01,-5.6965090973e-01
4.60893855,0.33519553,1,5.5113326558e-01,-5.6893549354e-01
4.63687151,0.33519553,1,5.4989584786e-01,-5.6822429476e-01
4.66480447,0.33519553,1,5.4866727465e-01,-5.6751727930e-01
4.69273743,0.33519553,1,5.4744743614e-01,-5.6681441336e-01
4.72067039,0.33519553,1,5.4623622449e-01,-5.6611566338e-01
4.74860335,0.33519553,1,5.4503353377e-01,-5.6542099610e-01
4.77653631,0.33519553,1,5.4383925994e-01,-5.6473037854e-01
4.80446927,0.33519553,1,5.4265330077e-01,-5.6404377797e-01
4.83240223,0.33519553,1,5.4147555581e-01,-5.6336116196e-01
4.86033520,0.33519553,1,5.4030592637e-01,-5.6268249833e-01
4.88826816,0.33519553,1,5.3914431546e-01,-5.6200775519e-01
4.91620112,0.33519553,1,5.3799062776e-01,-5.6133690093e-01
4.94413408,0.33519553,1,5.3684476956e-01,-5.6066990419e-01
4.97206704,0.33519553,1,5.3570664877e-01,-5.6000673391e-01
5.00000000,0.33519553,1,5.3457617484e-01,-5.5934735929e-01
0.00000000,0.44692737,1,1.5130768760e+00,-4.1184187067e-01
0.02793296,0.44692737,1,1.4519657905e+00,-4.7522820998e-01
0.05586592,0.44692737,1,1.4020779663e+00,-5.2135103815e-01
0.08379888,0.44692737,1,1.3599060728e+00,-5.5639532967e-01
0.11173184,0.44692737,1,1.3233813381e+00,-5.8382444598e-01
0.13966480,0.44692737,1,1.2911759855e+00,-6.0575875687e-01
0.16759777,0.44692737,1,1.2623848026e+00,-6.2358206502e-01
0.19553073,0.44692737,1,1.2363619575e+00,-6.3824206629e-01
0.22346369,0.44692737,1,1.2126299985e+00,-6.5041275299e-01
0.25139665,0.44692737,1,1.1908257082e+00,-6.6058825768e-01
0.27932961,0.44692737,1,1.1706661884e+00,-6.6914003358e-01
0.30726257,0.44692737,1,1.1519267079e+00,-6.7635323431e-01
0.33519553,0.44692737,1,1.1344257199e+00,-6.8245070715e-01
0.36312849,0.44692737,1,1.1180144284e+00,-6.8760930564e-01
0.39106145,0.44692737,1,1.1025693338e+00,-6.9197127321e-01
0.41899441,0.44692737,1,1.0879867926e+00,-6.9565236899e-01
0.44692737,0.44692737,1,1.0741789675e+00,-6.9874778407e-01
0.47486034,0.44692737,1,1.0610707631e+00,-7.0133652518e-01
0.50279330,0.44692737,1,1.0485974710e+00,-7.0348471382e-01
0.53072626,0.44692737,1,1.0367029362e+00,-7.0524810397e-01
0.55865922,0.44692737,1,1.0253381120e+00,-7.0667402796e-01
0.58659218,0.44692737,1,1.0144599074e+00,-7.0780291750e-01
0.61452514,0.44692737,1,1.0040302603e+00,-7.0866950507e-01
0.64245810,0.44692737,1,9.9401538397e-01,-7.0930378193e-01
0.67039106,0.44692737,1,9.8438514963e-01,-7.0973176867e-01
0.69832402,0.44692737,1,9.7511257709e-01,-7.0997614007e-01
0.72625698,0.44692737,1,9.6617341089e-01,-7.1005673546e-01
0.75418994,0.44692737,1,9.5754576557e-01,-7.0999097858e-01
0.78212291,0.44692737,1,9.4920982687e-01,-7.0979422505e-01
0.81005587,0.44692737,1,9.4114759862e-01,-7.0948005182e-01
0.83798883,0.44692737,1,9.3334268720e-01,-7.0906049949e-01
0.86592179,0.44692737,1,9.2578011693e-01,-7.0854627624e-01
0.89385475,0.44692737,1,9.1844617142e-01,-7.0794693045e-01
0.92178771,0.44692737,1,9.1132825644e-01,-7.0727099727e-01
0.94972067,0.44692737,1,9.0441478099e-01,-7.0652612380e-01
0.97765363,0.44692737,1,8.9769505367e-01,-7.0571917626e-01
1.00558659,0.44692737,1,8.9115919218e-01,-7.0485633228e-01
1.03351955,0.44692737,1,8.8479804384e-01,-7.0394316054e-01
1.06145251,0.44692737,1,8.7860311566e-01,-7.0298468976e-01
1.08938547,0.44692737,1,8.7256651258e-01,-7.0198546867e-01
1.11731844,0.44692737,1,8.6668088280e-01,-7.0094961832e-01
1.14525140,0.44692737,1,8.6093936916e-01,-6.9988087780e-01
1.17318436,0.44692737,1,8.5533556590e-01,-6.9878264434e-01
